Identifier,Year,Company Name,MATCH,Country of Headquarters,IPO Date,TRBC Economic Sector Name,Balance Sheet Period End Date,Balance Sheet Accounting Standard,Total Assets,Total Equity,Price Close,Common Shares - Outstanding,Net Income Before Extraordinary Items,Net Cash Flow from Operating Activities,Common Equity,Book Value Per Share,YTD Total Return,NI,NI CHANGE,LOSS,NI PER LAGGED PRICE,NI CHANGE PER LAGGED PRICE,NI PER LAGED TA,CASH FLOW PER LAGGED TOTAL ASSETS
FTEP.WA,2006,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2006,IFRS,"148,104,316.05","88,009,514.62",4.25,"23,751,084.00","4,355,005.52","-1,656,094.87","88,009,514.62",3.71,13.8%,0.18336028452427686,0.0345074289880343,0,0.04472202061567729,0.008416446094642514,1.7880602298284348e-09,-0.01242185988930228
FTEP.WA,2005,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2005,IFRS,"133,321,007.06","76,349,265.05",4.10,"23,683,084.00","5,159,779.36","1,036,331.70","76,349,265.05",3.22,39.7%,0.21786771351231116,0.20208803127160296,0,0.09192730527945618,0.08526921150700546,6.787183767175929e-09,0.008505268944201698
FTEP.WA,2004,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2004,IFRS,"121,845,847.18","75,113,289.04",2.37,"23,683,084.00","9,945,847.18","9,430,897.01","75,113,289.04",3.44,165.3%,0.4199557447839141,0.21553838999167832,0,0.48270775262518867,0.2477452758525038,3.6304419013844116e-09,0.15241899150377283
FTEP.WA,2003,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2003,Polish,"61,874,815.71","30,922,396.46",0.87,"17,308,372.00","3,538,131.62","3,869,186.44","30,922,396.46",1.79,59.5%,0.2044173547922358,0.10207432391677276,0,0.3856931222495015,0.19259306399391085,2.1757110614324087e-09,0.0687165558439068
FTEP.WA,2002,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2002,Polish,"56,306,466.36","27,082,168.52",0.53,"17,308,372.00","1,771,391.25","4,231,743.96","27,082,168.52",1.56,-55.2%,0.10234303087546304,0.23586865130932014,0,0.09056905387209119,0.20873331974276121,-2.247522930708526e-09,0.08996266833376727
FTEP.WA,2001,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2001,Polish,"47,038,888.89","26,530,050.51",1.13,"17,308,372.00","-2,311,111.11","6,408,333.33","26,530,050.51",1.53,-6.8%,-0.1335256204338571,0.08504345873777153,1,-0.11035175242467529,0.07028385019650539,-8.06577808451275e-10,0.10786601148154408
FTEP.WA,2000,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,2000,Polish,"59,410,125.97","26,278,343.02",1.21,"17,308,372.00","-839,147.29","3,407,703.49","26,278,343.02",1.52,41.1%,-0.048482161696085574,0.05791090115234408,1,-0.048002140293154034,0.057337525893409985,NA,0.056692563133749055
FTEP.WA,1999,Fabryki Mebli Forte SA,PBHP.AS,Poland,24/07/1996,Consumer Cyclicals,1999,Polish,"60,108,474.58","27,472,881.36",1.01,"17,308,372.00","163,196.13","3,833,656.17","27,472,881.36",1.59,-67.4%,0.009428739456258509,NA,NA,NA,NA,NA,NA
SNK.WA,2022,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2022,IFRS,"232,220,902.34","124,939,577.38",3.13,"26,075,465.00","12,927,470.02","19,949,971.44","124,939,577.38",4.70,-17.1%,0.49577140887036913,0.21479194579477506,0,0.12181115697060665,0.052774433856210085,1.0428782827327818e-09,0.08559208005054414
SNK.WA,2021,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2021,IFRS,"233,081,979.41","124,399,355.08",4.07,"26,881,922.00","7,553,268.01","17,924,593.82","124,399,355.08",4.63,-12.1%,0.28097946307559407,0.08049790487451008,0,0.05341814887368709,0.015303784196674922,1.4361949928571264e-09,0.06652859756036714
SNK.WA,2020,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2020,IFRS,"269,426,900.27","133,514,797.03",5.26,"26,881,922.00","9,717,206.41","40,335,649.70","133,514,797.03",4.97,1.3%,0.36147736795010416,0.14324428922902172,0,0.07115696219490239,0.028197694730122385,2.0977853936485258e-09,0.16025860335680903
SNK.WA,2019,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2019,IFRS,"251,691,009.75","123,963,353.55",5.08,"26,881,922.00","13,567,888.22","21,496,440.81","123,963,353.55",4.61,-16.6%,0.5047216571791259,0.1329267423661149,0,0.078739728109068,0.02073740130516613,2.631177519835712e-09,0.08934611563665057
SNK.WA,2018,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2018,IFRS,"240,597,374.12","120,715,030.62",6.41,"26,881,922.00","17,141,214.54","16,635,291.60","120,715,030.62",4.49,-42.3%,0.6376483995452408,0.2248413841093655,0,0.048564234542668755,0.017124248599342383,4.415745153936765e-09,0.06864348020797685
SNK.WA,2017,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2017,IFRS,"242,343,359.48","135,740,756.70",13.13,"26,881,922.00","23,185,383.09","25,314,430.18","135,740,756.70",5.05,-21.2%,0.8624897836546063,0.056007573044814296,0,0.05883286382364299,0.0038204347233843313,5.439265634913574e-09,0.12960393793692748
SNK.WA,2016,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2016,IFRS,"195,321,458.46","116,945,128.51",14.66,"26,881,922.00","24,690,974.30","22,943,693.96","116,945,128.51",4.35,12.6%,0.9184973566994206,0.0022765615494309,0,0.06441075432674759,0.0001596466724706101,5.289658363096415e-09,0.1358706643893392
SNK.WA,2015,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2015,IFRS,"168,864,221.45","104,128,412.31",14.26,"26,881,922.00","24,629,775.95","27,377,717.74","104,128,412.31",3.87,14.9%,0.9162207951499897,0.015235182216509768,0,0.06398189910265291,0.0010639093726612966,5.285596261790453e-09,0.15806099836685822
SNK.WA,2014,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2014,IFRS,"173,209,824.20","109,439,828.16",14.32,"26,881,922.00","24,220,224.97","37,472,726.24","109,439,828.16",4.07,25.1%,0.9009856129334799,0.048117870068962953,0,0.06519432799808103,0.0034817561554965955,5.782154188911979e-09,0.21983225801838002
SNK.WA,2013,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2013,IFRS,"170,460,543.77","108,999,336.87",13.82,"26,881,922.00","22,926,724.14","35,088,859.42","108,999,336.87",4.09,136.4%,0.8528677428645169,0.2859930571718311,0,0.14479927722657335,0.048555697312704774,4.497702083260377e-09,0.23789057233898306
SNK.WA,2012,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2012,IFRS,"147,500,000.00","92,831,301.87",5.89,"26,518,632.00","15,032,741.18","23,525,025.93","92,831,301.87",3.52,56.5%,0.5668746856926858,0.12705580508899356,0,0.1624282767027753,0.03640567481059987,3.5277674116990496e-09,0.18665246624097148
SNK.WA,2011,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2011,IFRS,"126,036,512.69","75,279,513.94",3.49,"26,308,502.00","11,570,975.90","11,967,789.76","75,279,513.94",2.86,-9.6%,0.4398188806036923,0.09036644047616238,0,0.09278879337630638,0.019064649889485735,2.8687501885133536e-09,0.0959931020865755
SNK.WA,2010,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2010,IFRS,"124,673,434.86","78,271,742.81",4.74,"26,308,502.00","9,193,570.22","18,906,260.58","78,271,742.81",2.98,41.8%,0.3494524401275299,0.0724119347426167,0,0.09707012225764719,0.02011442631739353,2.2237922599538602e-09,0.15520663865779302
SNK.WA,2009,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2009,IFRS,"121,813,478.75","75,078,998.88",3.60,"26,308,502.00","7,288,520.69","21,192,323.83","75,078,998.88",2.66,96.2%,0.2770405053849132,0.12779659417590183,0,0.156520059539499,0.07220146563610273,1.1161688923614283e-09,0.1701098748650931
SNK.WA,2008,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2008,IFRS,"124,580,209.39","70,134,414.05",1.77,"28,673,180.00","4,279,297.53","4,798,378.93","70,134,414.05",2.45,-68.6%,0.14924391120901137,0.4993525681490508,0,0.019715179816249852,0.06596467214650605,5.9256919289098365e-09,0.035886229810259296
SNK.WA,2007,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2007,IFRS,"133,710,867.80","90,251,824.82",7.57,"28,673,180.00","18,597,323.60","23,645,579.89","90,251,824.82",3.15,-7.7%,0.6485964793580622,0.22827868516850947,0,0.09173924743395505,0.03228835716669158,4.657662838652346e-09,0.2160301919110688
SNK.WA,2006,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2006,IFRS,"109,454,977.94","67,581,356.87",7.07,"28,673,180.00","12,051,847.77","16,368,932.71","67,581,356.87",2.42,59.5%,0.42031779418955273,0.08777991040006977,0,0.1025165351681836,0.021409734243919457,4.163276212105113e-09,0.1813888696736572
SNK.WA,2005,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2005,IFRS,"90,242,211.33","53,553,973.68",4.10,"27,173,100.00","9,036,085.17","10,991,648.95","53,553,973.68",1.96,-5.7%,0.33253788378948296,0.036282773895752185,0,0.07105510337382115,0.007752729464904314,7.158091832408399e-09,0.13761220250717313
SNK.WA,2004,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2004,IFRS,"79,874,086.38","48,197,674.42",4.68,"25,461,420.00","9,390,697.67","17,903,654.49","48,197,674.42",1.67,33.0%,0.36882065768523514,0.1920115583275306,0,0.12986642876240675,0.06760970363645444,3.2360707708160624e-09,0.3474751218639817
SNK.WA,2003,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2003,Polish,"51,524,996.65","22,233,480.77",2.84,"33,948,550.00","6,002,412.55","11,862,484.92","22,233,480.77",0.52,259.3%,0.17680909935770453,0.0979926862660075,0,0.22962220695805782,0.12726322891689285,1.6438939644338548e-09,0.2171146216926055
SNK.WA,2002,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2002,Polish,"54,636,969.30","46,096,146.31",0.77,"45,264,720.00","3,567,602.87","7,875,375.57","46,096,146.31",1.02,11.3%,0.07881641309169703,0.03070995733542592,0,0.11763643745029406,0.04583575721705361,1.0316452079917234e-09,0.16425871032865696
SNK.WA,2001,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2001,Polish,"47,944,949.49","41,180,808.08",0.67,"45,264,720.00","2,177,525.25","7,356,818.18","41,180,808.08",0.91,-15.5%,0.04810645575627111,0.005174522695407309,0,0.06013306969533888,0.006468153369259136,8.526515197675149e-10,0.15776731214446235
SNK.WA,2000,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,2000,Polish,"46,630,813.95","37,612,403.10",0.80,"45,265,000.00","1,943,313.95","3,135,416.67","37,612,403.10",0.83,5.6%,0.0429319330608638,0.0208602069391362,0,0.053002386494893576,0.025753341900168144,1.1656194320864662e-09,0.06227107884915981
SNK.WA,1999,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,1999,Polish,"50,351,089.59","44,112,348.67",0.81,"52,000,000.00","3,317,191.28","6,761,259.08","44,112,348.67",0.85,34.0%,0.06379214,0.03514344653846155,0,0.08984808450704225,0.04949781202600218,2.0076284240812992e-09,0.12354272750559965
SNK.WA,1998,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,1998,Polish,"54,728,102.71","50,460,199.71",0.71,"52,000,000.00","5,144,650.50","7,786,875.89","50,460,199.71",0.97,-56.5%,0.09893558653846155,0.010894721153846154,0,0.06069667885795187,0.006683878008494574,NA,0.15801345015001173
SNK.WA,1997,Sanok Rubber Company SA,PMGR.L,Poland,16/01/1997,Consumer Cyclicals,1997,Polish,"49,279,829.55","45,122,443.18",1.63,"52,000,000.00","4,578,125.00","5,194,318.18","45,122,443.18",0.87,4.5%,0.08804086538461539,NA,NA,NA,NA,NA,NA
APLP.WA,2015,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2015,IFRS,"3,006,397.68","-990,747.58",0.06,"3,282,000.00","-141,972.32","25,743.63","-990,747.58",-0.30,-12.0%,-0.04325786715417428,0.7506367550274223,1,-0.6179695307739183,10.72338221467746,-7.117887512276941e-08,0.007771189468853331
APLP.WA,2014,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2014,IFRS,"3,312,701.37","-941,439.15",0.07,"3,282,000.00","-2,605,562.15","-229,777.85","-941,439.15",-0.29,-68.4%,-0.7938946221815966,0.3871668220597197,1,-3.053440854544602,1.4891031617681527,-3.241297676692128e-08,-0.020601385163920783
APLP.WA,2013,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2013,IFRS,"11,153,514.59","1,952,254.64",0.26,"3,282,000.00","-1,334,880.64","643,236.07","1,952,254.64",0.59,-38.3%,-0.40672780012187687,0.32158622486288846,1,-0.9683995240997069,0.7656814877687821,-6.375517103464533e-09,0.05126080830055934
APLP.WA,2012,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2012,IFRS,"12,548,301.35","3,530,861.00",0.42,"3,282,000.00","-279,434.65","-41,169.61","3,530,861.00",1.08,-4.5%,-0.08514157525898843,0.14369024984765388,1,-0.21831173143330365,0.36843653807090737,3.6393557595676917e-09,-0.003082836462674616
APLP.WA,2011,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2011,IFRS,"13,354,457.98","3,408,238.61",0.39,"3,282,000.00","192,156.75","185,470.51","3,408,238.61",1.04,-63.5%,0.058548674588665445,0.03022968007312614,0,0.04721667305537536,0.02437877425252108,6.29029911178789e-09,0.011528752333688703
APLP.WA,2010,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2010,IFRS,"16,087,648.05","3,737,055.84",1.24,"3,282,000.00","291,370.56","439,255.50","3,737,055.84",1.14,26.1%,0.08877835466179158,0.01678032297379646,0,0.08703760260959958,0.016451297033133784,4.867708737823051e-09,0.031122997176778116
APLP.WA,2009,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2009,IFRS,"14,113,534.68","3,557,396.53",1.02,"3,282,000.00","236,297.54","54,530.20","3,557,396.53",1.08,98.0%,0.07199803168799512,0.17407662705667276,0,0.14399606337599025,0.3481532541133455,-6.249089326020965e-09,0.003686727606186729
APLP.WA,2008,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2008,IFRS,"14,790,949.00","3,205,336.04",0.50,"3,282,000.00","-335,021.95","328,942.92","3,205,336.04",0.98,-66.1%,-0.10207859536867764,0.1746067215112736,1,-0.057671522807162506,0.09864786526060655,3.5929024415616024e-09,0.020137362615717556
APLP.WA,2007,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2007,IFRS,"16,334,955.39","4,251,419.30",1.77,"3,282,000.00","238,037.31","-190,186.54","4,251,419.30",1.30,-62.9%,0.07252812614259598,0.20235454296160882,0,0.017997053633398503,0.05021204539990293,1.804214618498367e-08,-0.009421471645009682
APLP.WA,2006,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2006,IFRS,"20,186,500.28","4,883,825.15",4.03,"3,282,000.00","902,164.92","-361,969.11","4,883,825.15",1.49,186.8%,0.2748826691042048,0.10578132845825719,0,0.21816084849540063,0.08395343528433111,1.0718618471341412e-08,-0.023758135128529048
APLP.WA,2005,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2005,IFRS,"15,235,585.96","3,532,710.86",1.26,"3,282,000.00","554,990.60","-271,794.40","3,532,710.86",1.08,0.5%,0.1691013406459476,0.0007570018281535529,0,0.12526025233033153,0.0005607420949285577,2.4843430811832787e-08,-0.017227896982477123
APLP.WA,2004,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2004,IFRS,"15,776,411.96","2,808,970.10",1.35,"3,282,000.00","557,475.08","-161,794.02","2,808,970.10",0.86,366.7%,0.16985834247410114,0.14845923522242532,0,0.7385145324960919,0.6454749357496753,3.6909144696211214e-09,-0.02366394539762543
APLP.WA,2003,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2003,Polish,"6,837,153.20","1,655,542.15",0.23,"3,282,000.00","70,231.87","269,937.01","1,655,542.15",0.50,97.7%,0.021399107251675806,0.08524318098720292,0,0.19453733865159822,0.774938008974572,-7.472881653296245e-09,0.04655869071440997
APLP.WA,2002,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2002,Polish,"5,797,779.23","1,541,737.43",0.11,"3,282,000.00","-209,536.25","-50,163.29","1,541,737.43",0.47,-65.1%,-0.06384407373552711,0.05230269957343083,1,-0.19951273042352222,0.16344593616697134,-2.119718480041506e-09,-0.005871560312126189
APLP.WA,2001,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2001,Polish,"8,543,434.34","1,686,868.69",0.32,"3,282,000.00","-37,878.79","-160,101.01","1,686,868.69",0.51,-8.7%,-0.011541374162096283,0.03346327239488117,1,-0.03497386109726146,0.10140385574206415,4.40100329223253e-09,-0.02940456351245004
APLP.WA,2000,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,2000,Polish,"5,444,767.44","1,651,889.53",0.33,"3,282,000.00","71,947.67","-133,478.68","1,651,889.53",0.50,-8.0%,0.021921898232784887,0.02177434795856185,0,0.0608941617577358,0.06048429988489403,3.5368876397542576e-11,-0.02679695452852332
APLP.WA,1999,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,1999,Polish,"4,981,113.80","1,528,087.17",0.36,"3,282,000.00",484.26,"181,113.80","1,528,087.17",0.47,3.4%,0.00014755027422303472,0.04248282449725777,0,0.00035987871761715786,0.10361664511526286,NA,0.04341429821002128
APLP.WA,1998,Ampli SA,LIG.LS,Poland,14/10/1997,Industrials,1998,Polish,"4,171,754.64","1,783,452.21",0.41,"3,282,000.00","-138,944.37","100,713.27","1,783,452.21",0.54,-78.0%,-0.042335274223034736,NA,NA,NA,NA,NA,NA
BHW.WA,2022,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2022,IFRS,"15,945,494,460.31","1,818,445,459.74",17.27,"130,659,600.00","353,096,516.28","-1,151,087,607.08","1,818,445,459.74",13.92,40.6%,2.702415408282284,1.3403607140998437,0,0.18547806508457682,0.09199455827727136,8.330137730830837e-11,-0.07501457844402241
BHW.WA,2021,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2021,IFRS,"15,344,852,040.18","1,831,426,268.14",14.57,"130,659,600.00","177,965,521.52","560,200,421.68","1,831,426,268.14",14.02,72.2%,1.3620546941824405,1.008047330238268,0,0.14413277187115775,0.10667167515748868,2.5832773562740445e-11,0.0342610813603558
BHW.WA,2020,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2020,IFRS,"16,350,926,457.57","2,034,012,234.71",9.45,"130,659,600.00","46,254,460.57","227,646,695.82","2,034,012,234.71",15.57,-32.1%,0.3540073639441725,0.6147817466914027,0,0.02595361905749065,0.04507197556388583,7.348142486020961e-11,0.01661192998898044
BHW.WA,2019,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2019,IFRS,"13,703,807,803.85","1,865,187,186.92",13.64,"130,659,600.00","126,581,597.68","-815,736,883.73","1,865,187,186.92",14.28,-19.7%,0.9687891106355753,0.3386521007258554,0,0.05268021265011284,0.018415013633814866,1.0574642953172732e-10,-0.06187260763922381
BHW.WA,2018,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2018,IFRS,"13,184,136,160.65","1,886,982,913.07",18.39,"130,659,600.00","170,829,745.70","2,045,574,511.32","1,886,982,913.07",14.44,-10.6%,1.3074412113614307,0.1298891228046004,0,0.05558848687761185,0.005522496717882671,1.0893874720738477e-10,0.16544698073877703
BHW.WA,2017,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2017,IFRS,"12,363,927,719.84","1,993,416,357.84",23.52,"130,659,600.00","153,858,484.87","181,549,886.52","1,993,416,357.84",15.26,14.2%,1.1775520885568302,0.0767325852061389,0,0.06448806618602575,0.004202222629032798,8.723742708868884e-11,0.016795704738098445
BHW.WA,2016,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2016,IFRS,"10,809,304,482.96","1,623,538,553.50",18.26,"130,659,600.00","143,832,635.98","-227,426,658.70","1,623,538,553.50",12.43,13.5%,1.1008195033506913,0.12118295425671,0,0.059600406245300025,0.006561069532036275,8.674500752513708e-11,-0.018023042375226565
BHW.WA,2015,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2015,IFRS,"12,618,660,821.25","1,746,146,356.38",18.47,"130,659,600.00","159,666,352.31","453,543,190.68","1,746,146,356.38",13.36,-27.3%,1.2220024576074013,0.827126715143778,0,0.040210676459605174,0.027217068612825863,1.3613200206331866e-10,0.03219519506167071
BHW.WA,2014,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2014,IFRS,"14,087,294,386.98","2,094,500,028.26",30.39,"130,659,600.00","267,738,398.06","444,615,623.76","2,094,500,028.26",16.03,8.6%,2.0491291727511793,0.4192383648809579,0,0.05863030537199368,0.011995375246951583,1.7500888683244925e-10,0.02953762789381243
BHW.WA,2013,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2013,IFRS,"15,052,516,246.68","2,422,832,891.25",34.95,"130,659,600.00","322,515,915.12","119,404,177.72","2,422,832,891.25",18.54,13.8%,2.4683675376321372,0.06144289374833534,0,0.07737829271574098,0.00192610952189139,1.9583569012322525e-10,0.008465834972844876
BHW.WA,2012,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2012,IFRS,"14,104,241,117.74","2,396,075,920.64",31.90,"130,659,600.00","314,487,811.20","364,865,793.57","2,396,075,920.64",18.34,49.9%,2.406924643883802,0.7684704487079403,0,0.12193133960910851,0.038929607330696066,1.2904982967284772e-10,0.029686739328424416
BHW.WA,2011,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2011,IFRS,"12,290,531,120.09","1,873,450,100.29",19.74,"130,659,600.00","214,079,769.76","-419,275,851.04","1,873,450,100.29",14.34,-22.8%,1.6384541951758615,0.31651271571319683,0,0.051784266598478554,0.01000356244352708,1.4861318459973192e-10,-0.03302349087448411
BHW.WA,2010,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2010,IFRS,"12,696,291,032.15","2,197,270,727.58",31.64,"130,659,600.00","255,435,194.59","-18,736,379.02","2,197,270,727.58",16.82,40.9%,1.9549669108890584,0.6055523395908147,0,0.07989239521410128,0.02474672413530097,9.390327024643652e-11,-0.0014243069478672209
BHW.WA,2009,Bank Handlowy w Warszawie SA,SDR.L,Poland,30/06/1997,Financials,2009,IFRS,"13,154,733,990.49","2,167,012,374.16",24.47,"130,659,600.00","176,313,968.12","319,223,294.18","2,167,012,374.16",16.59,45.8%,1.3494145712982437,0.20256337207522446,0,0.08324580945701689,0.01249619815393118,9.836483967810867e-11,0.022214160051275314
